Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOPressure_psi_1,EXODepth_m_1,EXOBattery_V_1,EXOCablepower_V_1,EXOWiper_V_1,EXOTemp_C_9,EXOCond_uScm_9,EXOSpCond_uScm_9,EXOTDS_mgL_9,EXODOsat_percent_9,EXODO_mgL_9,EXOfDOM_RFU_9,EXOfDOM_QSU_9,EXOPressure_psi_9,EXODepth_m_9,EXOBattery_V_9,EXOCablepower_V_9,EXOWiper_V_9,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR3000Battery_V,CR3000Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOPressure_psi_1,Flag_EXODepth_m_1,Flag_EXOBattery_V_1,Flag_EXOCablepower_V_1,Flag_EXOWiper_V_1,Flag_EXOTemp_C_9,Flag_EXOCond_uScm_9,Flag_EXOSpCond_uScm_9,Flag_EXOTDS_mgL_9,Flag_EXODOsat_percent_9,Flag_EXODO_mgL_9,Flag_EXOfDOM_RFU_9,Flag_EXOfDOM_QSU_9,Flag_EXOPressure_psi_9,Flag_EXODepth_m_9,Flag_EXOBattery_V_9,Flag_EXOCablepower_V_9,Flag_EXOWiper_V_9,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
CCR,51,2025-03-02 08:20:00,5.085199,5.101984,5.12771,5.13952,5.132684,5.133996,5.135278,5.12597,5.1307,5.093316,5.065149,4.854883,4.957056,5.258,82.76,132.85,86.35,102.49,13,0.62,2.78,2.02,1.97,7.14,21.31,3.85,2.708,5.82,12.65,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93914,19.684521087,5.102659,72392,13.57,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 08:30:00,5.049341,5.072168,5.112817,5.113397,5.102746,5.104425,5.110376,5.101892,5.12182,5.090509,5.020258,4.84118,4.99508,5.258,82.76,132.85,86.35,102.49,13,0.62,2.78,2.02,1.97,7.14,21.31,3.85,2.708,5.82,12.65,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94244,19.686846102,5.091796,72393,13.57,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 08:40:00,5.088586,5.098657,5.102075,5.10534,5.094995,5.09414,5.100092,5.093256,5.107538,5.083795,5.039056,4.808466,5.037805,5.258,82.76,132.85,86.35,102.49,13,0.62,2.78,2.02,1.97,7.14,21.31,3.85,2.708,5.82,12.65,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94866,19.691228403,5.057544,72394,13.56,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 08:50:00,5.060022,5.090784,5.106622,5.107172,5.09408,5.091638,5.093256,5.090112,5.09591,5.050653,5.054712,4.823572,5.006952,5.258,82.76,132.85,86.35,102.49,13,0.62,2.78,2.02,1.97,7.14,21.31,3.85,2.708,5.82,12.65,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93869,19.684204039500003,5.039634,72395,13.55,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 09:00:00,5.065881,5.087671,5.106104,5.109369,5.09057,5.088068,5.091638,5.091028,5.095819,5.075647,5.067407,4.81875,4.946161,5.232,82.72,132.9,86.39,102.35,12.99,0.56,2.54,2.03,1.98,7.11,21.24,3.85,2.712,5.82,12.62,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94392,19.687888836,5.048702,72396,13.54,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 09:10:00,5.067529,5.087091,5.107232,5.104272,5.087182,5.089868,5.095239,5.083887,5.090784,5.076776,5.05758,4.817865,4.96084,5.232,82.72,132.9,86.39,102.35,12.99,0.56,2.54,2.03,1.98,7.11,21.24,3.85,2.712,5.82,12.62,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9397,19.684915635,5.050254,72397,13.54,1.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 09:20:00,5.073694,5.096124,5.1079040000000004,5.109399,5.093225,5.08877,5.088556,5.081415,5.08584,5.077814,5.081323,4.85592,4.954584,5.232,82.72,132.9,86.39,102.35,12.99,0.56,2.54,2.03,1.98,7.11,21.24,3.85,2.712,5.82,12.62,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9398,19.684986090000002,5.038183,72398,13.49,1.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 09:30:00,5.089929,5.106042,5.114282,5.118066,5.098962,5.09649,5.101556,5.096979,5.103479,5.081476,5.089746,4.92016,4.924249,5.232,82.72,132.9,86.39,102.35,12.99,0.56,2.54,2.03,1.98,7.11,21.24,3.85,2.712,5.82,12.62,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94461,19.6883749755,5.044362,72399,13.47,2.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 09:40:00,5.088098,5.106927,5.131189,5.130487,5.114008,5.111993,5.12005,5.112024,5.106836,5.085596,5.097925,4.866083,4.942224,5.232,82.72,132.9,86.39,102.35,12.99,0.56,2.54,2.03,1.98,7.11,21.24,3.85,2.712,5.82,12.62,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.939,19.68442245,5.051778,72400,13.51,2.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 09:50:00,5.12301,5.14068,5.143213,5.147912,5.126855,5.106805,5.109766,5.09585,5.121942,5.114679,5.120935,4.81756,4.94494,5.294,82.7,132.61,86.2,102.52,12.99,0.48,2.23,2.02,1.98,7.08,21.15,3.85,2.712,5.82,12.59,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93676,19.682844258,5.057932,72401,13.5,2.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 10:00:00,5.148706,5.149042,5.157586,5.155298,5.138482,5.129083,5.124017,5.102777,5.134332,5.03573,5.061517,4.838037,4.978143,5.294,82.7,132.61,86.2,102.52,12.99,0.48,2.23,2.02,1.98,7.08,21.15,3.85,2.712,5.82,12.59,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94233,19.6867686015,5.064534,72402,13.5,3.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 10:10:00,5.155572,5.160699,5.173273,5.167596,5.144037,5.14187,5.142755,5.138147,5.1238340000000004,5.084588,5.021631,4.805292,4.990808,5.294,82.7,132.61,86.2,102.52,12.99,0.48,2.23,2.02,1.98,7.08,21.15,3.85,2.712,5.82,12.59,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93849,19.6840631295,5.069253,72403,13.49,3.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 10:20:00,5.178094,5.197198,5.185815,5.18374,5.159936,5.15661,5.160211,5.124292,5.142908,4.999872,4.992303,4.82113,5.010187,5.294,82.7,132.61,86.2,102.52,12.99,0.48,2.23,2.02,1.98,7.08,21.15,3.85,2.712,5.82,12.59,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94166,19.686296553,5.065642,72404,13.48,3.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 10:30:00,5.152094,5.15426,5.182855,5.166681,5.152216,5.142908,5.143854,5.126214,5.094598,4.93078,4.940851,4.830408,5.026727,5.294,82.7,132.61,86.2,102.52,12.99,0.48,2.23,2.02,1.98,7.08,21.15,3.85,2.712,5.82,12.59,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93965,19.6848804075,5.054567,72405,13.47,4.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 10:40:00,5.174341,5.172845,5.187341,5.195825,5.164056,5.123682,5.08117,5.086023,5.007135,4.909418,4.967462,4.819147,5.043817,5.362,82.62,132.21,85.94,102.62,12.98,0.4,1.91,2.01,1.96,7.06,21.09,3.85,2.713,5.82,12.52,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93947,19.6847535885,5.059543,72406,13.46,4.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 10:50:00,5.238244,5.246637,5.226984,5.221277,5.189569,5.149164,5.164789,5.174188,5.121118,5.067773,5.081262,4.817773,5.00451,5.362,82.62,132.21,85.94,102.62,12.98,0.4,1.91,2.01,1.96,7.06,21.09,3.85,2.713,5.82,12.52,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93893,19.6843731315,5.071929,72407,13.46,4.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 11:00:00,5.26214,5.249231,5.255273,5.245844,5.225122,5.222925,5.229944,5.231042,5.131311,5.060907,5.060266,4.818445,4.972558,5.362,82.62,132.21,85.94,102.62,12.98,0.4,1.91,2.01,1.96,7.06,21.09,3.85,2.713,5.82,12.52,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93655,19.682696302500002,5.078046,72408,13.45,4.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 11:10:00,5.277673,5.25393,5.259149,5.250177,5.253259,5.267114,5.241113,5.217004,5.190576,5.160638,4.975274,4.824548,4.960168,5.362,82.62,132.21,85.94,102.62,12.98,0.4,1.91,2.01,1.96,7.06,21.09,3.85,2.713,5.82,12.52,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93905,19.684457677500003,5.073167,72409,13.44,5.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 11:20:00,5.223688,5.287622,5.27569,5.27868,5.284601,5.272394,5.275171,5.223779,5.193048,4.964716,4.952875,4.807916,4.988428,5.362,82.62,132.21,85.94,102.62,12.98,0.4,1.91,2.01,1.96,7.06,21.09,3.85,2.713,5.82,12.52,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93748,19.683351534,5.075182,72410,13.43,5.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 11:30:00,5.328149,5.376916,5.32763,5.313165,5.254327,5.254785,5.260095,5.276392,5.124506,5.02865,4.892633,4.804773,5.025995,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.938,19.683717899999998,5.046216,72411,13.42,6.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 11:40:00,5.421808,5.404382,5.394861,5.404748,5.414575,5.26217,5.159998,5.09707,4.953363,4.847711,4.860925,4.799982,5.037347,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93851,19.6840772205,5.036703,72412,13.41,6.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 11:50:00,5.449304,5.439081,5.436578,5.433984,5.38067,5.119958,4.963892,4.871606,4.859826,4.815851,4.820947,4.797754,5.038263,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9374,19.68329517,5.02527,72413,13.35,7.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 12:00:00,5.499902,5.494714,5.468561,5.44079,5.114618,4.937768,4.860925,4.83465,4.827173,4.805017,4.812097,4.783319,4.998498,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93609,19.6823722095,5.013413,72414,13.38,7.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 12:10:00,5.475976,5.486444,5.49563,5.331506,4.989892,4.872552,4.833948,4.82287,4.82049,4.797906,4.798608,4.774591,4.947961,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93947,19.6847535885,4.992027,72415,13.37,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 12:20:00,5.582544,5.471856,5.486383,5.189264,5.148523,4.943964,4.843072,4.819971,4.820856,4.794366,4.792291,4.777429,4.941827,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93622,19.682463801,4.986895,72416,13.37,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 12:30:00,5.270258,5.274713,5.350763,5.291834,4.992944,5.007318,4.834283,4.790124,4.797204,4.786493,4.791406,4.780542,5.000787,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93552,19.681970616,4.986451,72417,13.36,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 12:40:00,5.165613,5.145074,5.114526,4.942682,4.852716,4.822168,4.804376,4.807886,4.798059,4.770563,4.782159,4.773523,5.004999,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93863,19.6841617665,4.991912,72418,13.35,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 12:50:00,5.133813,5.050744,5.008356,4.907037,4.829248,4.813226,4.819452,4.804681,4.805658,4.771844,4.772577,4.779077,5.033166,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93706,19.683055622999998,4.998522,72419,13.34,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 13:00:00,5.311853,5.256494,5.155176,5.031762,4.901544,4.8099,4.818964,4.808344,4.813104,4.777826,4.779718,4.773157,5.058893,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9382,19.68385881,5.014733,72420,13.33,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 13:10:00,5.286615,5.296869,5.217615,5.131708,4.913446,4.85412,4.833429,4.821374,4.812585,4.782556,4.78631,4.773157,5.058557,5.572,83.19,132.28,85.98,103.33,13,0.36,1.74,1.98,1.93,6.97,20.8,3.86,2.714,5.82,12.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93787,19.6836263085,5.029148,72421,13.32,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 13:20:00,5.355218,5.202844,5.151758,4.921136,4.860406,4.836358,4.833948,4.798792,4.819116,4.794244,4.791345,4.789606,5.036493,5.449,82.96,132.39,86.06,103.09,13.01,0.59,2.66,2.08,2.03,7.01,20.93,3.86,2.714,5.82,12.36,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93773,19.6835276715,5.014863,72422,13.31,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 13:30:00,5.307855,5.287256,5.002466,4.860254,4.823511,4.784601,4.7806940000000004,4.773858,4.788354,4.772668,4.787988,4.769952,5.044336,5.449,82.96,132.39,86.06,103.09,13.01,0.59,2.66,2.08,2.03,7.01,20.93,3.86,2.714,5.82,12.36,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93856,19.684112448,5.012767,72423,13.3,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 13:40:00,5.476373,5.265832,4.926294,4.817743,4.792474,4.804864,4.800073,4.800653,4.837244,4.847711,4.785272,4.762018,5.061914,5.449,82.96,132.39,86.06,103.09,13.01,0.59,2.66,2.08,2.03,7.01,20.93,3.86,2.714,5.82,12.36,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93749,19.683358579500002,5.028343,72424,13.3,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 13:50:00,5.22912,5.063409,4.874506,4.820764,4.810205,4.812463,4.799463,4.826471,4.812921,4.774164,4.799646,4.762201,5.046533,5.449,82.96,132.39,86.06,103.09,13.01,0.59,2.66,2.08,2.03,7.01,20.93,3.86,2.714,5.82,12.36,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93801,19.6837249455,5.035396,72425,13.29,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 14:00:00,5.400262,5.08349,4.871423,4.823053,4.798059,4.817468,4.844354,4.885248,4.881342,4.794214,4.785852,4.764795,5.038568,5.449,82.96,132.39,86.06,103.09,13.01,0.59,2.66,2.08,2.03,7.01,20.93,3.86,2.714,5.82,12.36,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93568,19.682083344000002,5.040683,72426,13.29,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 14:10:00,4.926843,4.990564,4.909967,4.845178,4.840875,4.861963,4.875299,4.852197,4.873438,4.849268,4.776483,4.769464,5.045434,5.694,83.43,132.17,85.91,103.59,12.99,0.36,1.73,1.98,1.94,6.89,20.58,3.84,2.701,5.82,12.38,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93803,19.6837390365,5.021997,72427,13.24,11.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 14:20:00,4.793329,4.905298,4.906305,4.837823,4.830713,4.813928,4.815576,4.80581,4.798425,4.76864,4.77514,4.765436,5.051752,5.694,83.43,132.17,85.91,103.59,12.99,0.36,1.73,1.98,1.94,6.89,20.58,3.84,2.701,5.82,12.38,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93839,19.6839926745,5.015078,72428,13.28,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 14:30:00,5.291589,4.888482,4.866235,4.8294,4.816339,4.807611,4.80575,4.782464,4.787042,4.767846,4.772607,4.763605,5.031885,5.694,83.43,132.17,85.91,103.59,12.99,0.36,1.73,1.98,1.94,6.89,20.58,3.84,2.701,5.82,12.38,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9357,19.682097435,5.026878,72429,13.28,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 14:40:00,5.631647,5.537164,5.274042,4.826196,4.81286,4.801782,4.804498,4.796747,4.792291,4.785333,4.773981,4.764215,5.040002,5.694,83.43,132.17,85.91,103.59,12.99,0.36,1.73,1.98,1.94,6.89,20.58,3.84,2.701,5.82,12.38,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94095,19.6857963225,5.039634,72430,13.27,12.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 14:50:00,5.394128,5.398431,5.306482,5.08114,4.945245,4.8052,4.807397,4.788995,4.790521,4.769678,4.78515,4.778894,5.045434,5.694,83.43,132.17,85.91,103.59,12.99,0.36,1.73,1.98,1.94,6.89,20.58,3.84,2.701,5.82,12.38,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93821,19.683865855500002,5.038111,72431,13.27,12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
CCR,51,2025-03-02 15:00:00,5.353754,5.249231,5.266016,5.077905,4.876184,4.782251,4.783014,4.771844,4.782648,4.761438,4.778802,4.771478,5.022729,5.88,84.19,132.63,86.21,104.12,13,0.37,1.8,1.96,1.91,6.79,20.27,3.85,2.709,5.82,12.36,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93669,19.6827949395,5.041847,72432,13.26,12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
